session_id,session_name,timestamp,speed_ms,voltage_v,current_a,power_w,energy_j,distance_m,latitude,longitude,altitude,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,total_acceleration,message_id,uptime_seconds,throttle_pct,brake_pct,throttle,brake,data_source
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:38.758276+00:00,15.89,48.31,9.49,458.53,1122534.79,33362.08,40.712876,-74.006935,103.16,0.531,0.042,-1.739,-2.733,-1.444,9.411,9.905,11120,2224.0,88.8,0.4,0.888,0.004,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:38.978370+00:00,14.48,50.23,11.34,569.6,1122648.71,33364.98,40.712894,-74.007124,105.29,0.295,-0.504,-1.149,-6.973,-1.373,9.515,11.876,11121,2224.2000000000003,85.6,2.1,0.856,0.021,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:39.181692+00:00,15.22,45.35,10.56,479.0,1122744.51,33368.02,40.712592,-74.007005,105.77,0.098,-0.164,-1.364,3.554,-1.387,9.719,10.441,11122,2224.4,88.4,1.5,0.884,0.015,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:39.392746+00:00,14.94,47.77,9.52,454.65,1122835.43,33371.01,40.712681,-74.006992,105.05,0.209,0.316,-1.991,-1.489,-1.729,9.648,9.915,11123,2224.6,89.7,1.6,0.897,0.016,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:39.590581+00:00,14.99,46.09,10.76,495.88,1122934.61,33374.01,40.712707,-74.007034,105.9,0.552,-0.171,-0.677,-0.036,-2.308,10.234,10.491,11124,2224.8,87.9,2.1,0.879,0.021,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:39.805861+00:00,17.17,46.29,11.23,519.79,1123038.57,33377.44,40.71266,-74.006812,106.81,-0.162,0.178,-2.194,11.091,-2.732,9.894,15.112,11125,2225.0,93.0,0.0,0.93,0.0,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:40.009417+00:00,18.08,48.25,10.81,521.73,1123142.91,33381.06,40.712747,-74.006865,107.37,0.001,0.145,-1.435,4.575,-3.331,9.511,11.067,11126,2225.2000000000003,95.9,2.0,0.959,0.02,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:40.209348+00:00,16.22,47.59,10.82,514.69,1123245.85,33384.3,40.712619,-74.006879,107.91,-0.553,0.379,-1.184,-9.627,-2.968,9.829,14.075,11127,2225.4,85.6,1.4,0.856,0.014,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:40.484897+00:00,19.47,47.86,11.65,557.7,1123357.39,33388.2,40.71269,-74.007198,106.99,-0.337,0.186,-2.082,16.363,-3.454,9.946,19.457,11128,2225.6,82.5,2.9,0.825,0.029,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:40.691455+00:00,19.39,46.61,10.76,501.5,1123457.69,33392.08,40.712444,-74.006815,106.61,0.137,0.11,-1.426,-0.825,-3.065,9.019,9.561,11129,2225.8,100.0,1.3,1.0,0.013,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:40.891001+00:00,18.66,48.67,9.13,444.32,1123546.55,33395.81,40.712493,-74.006982,106.44,0.276,0.43,-2.862,-3.532,-3.178,10.142,11.2,11130,2226.0,85.8,2.6,0.858,0.026,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:41.091868+00:00,18.81,50.84,11.19,568.69,1123660.29,33399.57,40.712462,-74.006894,107.93,-0.276,-0.123,-2.13,0.473,-3.783,9.277,10.03,11131,2226.2000000000003,97.6,3.7,0.976,0.037,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:41.309975+00:00,18.82,47.46,11.42,541.86,1123768.66,33403.33,40.712173,-74.006866,107.77,0.147,0.273,-3.771,0.159,-3.834,10.223,10.919,11132,2226.4,85.5,1.9,0.855,0.019,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:41.526300+00:00,19.82,48.31,11.63,561.78,1123881.02,33407.3,40.712466,-74.006902,108.99,1.29,-0.059,-2.371,4.307,-3.817,9.898,11.45,11133,2226.6,97.1,3.3,0.971,0.033,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:41.728901+00:00,18.75,47.71,9.33,445.25,1123970.07,33411.05,40.712271,-74.006858,109.18,-0.25,0.15,-2.236,-5.195,-3.372,10.438,12.138,11134,2226.8,81.9,2.5,0.819,0.025,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:41.945179+00:00,16.93,48.57,10.98,533.19,1124076.71,33414.43,40.712301,-74.006796,108.52,0.22,0.327,-3.265,-9.1,-2.972,9.996,13.841,11135,2227.0,87.3,2.8,0.873,0.028,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:42.149769+00:00,17.13,49.07,11.11,545.26,1124185.76,33417.86,40.712029,-74.006663,107.68,0.505,0.343,-1.778,0.361,-3.276,9.655,10.202,11136,2227.2000000000003,92.6,1.7,0.926,0.017,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:42.360052+00:00,16.75,44.09,10.76,474.42,1124280.64,33421.21,40.71213,-74.00676,109.03,-0.104,-0.123,-1.787,-2.242,-2.785,9.701,10.339,11137,2227.4,78.8,1.9,0.788,0.019,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:42.638789+00:00,19.77,49.3,12.78,630.0,1124406.64,33425.16,40.712122,-74.006638,108.81,0.117,-0.379,-3.268,14.922,-3.552,10.047,18.337,11138,2227.6,87.0,0.1,0.87,0.001,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:42.837647+00:00,20.0,47.87,11.61,555.65,1124517.77,33429.16,40.712122,-74.006643,108.75,-0.34,0.299,-0.099,1.68,-4.604,10.058,11.188,11139,2227.8,77.2,3.4,0.772,0.034,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:43.040486+00:00,20.77,48.96,12.06,590.4,1124635.85,33433.32,40.712076,-74.006594,110.13,0.65,0.939,-2.767,3.901,-4.796,9.984,11.743,11140,2228.0,81.5,3.1,0.815,0.031,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:43.244610+00:00,20.39,50.3,12.85,646.19,1124765.09,33437.39,40.712102,-74.006481,111.76,0.46,-0.308,-2.872,-1.855,-3.999,9.312,10.303,11141,2228.2000000000003,84.0,3.1,0.84,0.031,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:43.441146+00:00,19.27,48.75,11.88,579.25,1124880.94,33441.25,40.712076,-74.006383,108.77,-0.417,-0.568,-1.499,-5.735,-2.906,9.318,11.32,11142,2228.4,77.1,1.1,0.771,0.011,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:43.643299+00:00,18.27,50.29,11.32,569.52,1124994.85,33444.9,40.711858,-74.006605,109.2,0.335,0.095,-2.002,-5.487,-2.684,10.074,11.781,11143,2228.6,76.8,3.3,0.768,0.033,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:43.828667+00:00,20.07,46.56,11.35,528.64,1125100.57,33448.91,40.7117,-74.006494,111.2,0.272,0.128,-1.888,9.073,-2.489,10.479,14.083,11144,2228.8,70.4,2.3,0.704,0.023,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:44.051390+00:00,17.29,47.93,11.07,530.43,1125206.66,33452.37,40.71196,-74.006333,109.33,-0.415,-0.257,-2.059,-14.539,-2.317,10.005,17.8,11145,2229.0,59.3,2.0,0.593,0.02,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:44.253435+00:00,17.34,46.96,11.67,547.85,1125316.23,33455.84,40.711711,-74.006306,110.29,-0.479,0.034,-0.872,-0.135,-2.111,9.561,9.792,11146,2229.2000000000003,71.5,2.3,0.715,0.023,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:44.450946+00:00,19.31,46.85,10.9,510.49,1125418.33,33459.7,40.711887,-74.006495,109.97,-0.328,0.287,0.731,9.581,-1.347,9.622,13.645,11147,2229.4,72.2,2.2,0.722,0.022,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:44.812399+00:00,17.28,44.8,10.81,484.29,1125515.18,33463.16,40.711841,-74.006144,110.02,0.738,-0.18,-1.588,-11.011,-1.506,10.601,15.359,11148,2229.6,22.9,72.9,0.229,0.729,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:45.029104+00:00,19.11,47.48,11.95,567.36,1125628.66,33466.98,40.711916,-74.006286,108.85,0.263,-0.377,-1.203,9.73,-1.409,9.218,13.478,11149,2229.8,65.9,0.8,0.659,0.008,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:45.244961+00:00,17.29,49.39,11.23,554.59,1125739.57,33470.44,40.711946,-74.006319,109.5,0.045,-0.064,-0.177,-9.714,-1.327,9.753,13.829,11150,2230.0,53.1,3.7,0.531,0.037,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:45.461597+00:00,15.82,48.23,10.36,499.54,1125839.48,33473.6,40.711897,-74.006187,109.99,0.557,0.275,-1.117,-7.103,-0.766,10.644,12.819,11151,2230.2000000000003,65.6,0.5,0.656,0.005,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:45.741445+00:00,16.73,47.89,12.04,576.49,1125954.78,33476.95,40.711734,-74.006008,110.2,-0.562,-0.17,-0.163,5.076,-0.697,10.122,11.345,11152,2230.4,70.1,2.5,0.701,0.025,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:45.943282+00:00,11.66,48.12,9.72,467.81,1126048.34,33479.28,40.711881,-74.005945,112.02,0.239,-0.463,-1.298,-25.688,0.527,9.526,27.403,11153,2230.6,62.6,3.7,0.626,0.037,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:46.138716+00:00,14.98,47.44,9.77,463.73,1126141.09,33482.28,40.711836,-74.005933,110.58,-0.469,0.074,0.075,16.414,-0.435,10.19,19.325,11154,2230.8,52.6,3.2,0.526,0.032,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:46.353207+00:00,13.32,46.17,9.94,458.87,1126232.86,33484.94,40.711682,-74.005932,109.4,0.656,-0.09,0.197,-8.214,0.46,9.927,12.893,11155,2231.0,54.3,3.2,0.543,0.032,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:46.569842+00:00,11.78,47.71,9.56,456.28,1126324.12,33487.3,40.711723,-74.005829,109.48,0.145,-0.261,0.575,-7.932,0.264,9.481,12.364,11156,2231.2000000000003,58.1,1.3,0.581,0.013,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:46.754452+00:00,12.56,47.81,8.99,429.55,1126410.03,33489.81,40.711855,-74.005941,109.6,-0.764,-0.342,0.629,4.162,0.24,9.861,10.706,11157,2231.4,45.5,3.0,0.455,0.03,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:46.952355+00:00,13.62,47.74,11.64,555.61,1126521.15,33492.53,40.711785,-74.005786,109.84,0.454,0.072,0.286,5.776,0.993,9.9,11.505,11158,2231.6,52.0,2.0,0.52,0.02,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:47.171613+00:00,9.83,49.52,11.98,593.02,1126639.76,33494.5,40.712039,-74.00562,108.61,1.091,-0.237,1.88,-18.487,0.695,9.751,20.912,11159,2231.8,40.7,1.3,0.407,0.013,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:47.390646+00:00,11.77,49.02,9.23,452.38,1126730.23,33496.85,40.711819,-74.005664,110.35,-0.275,-0.053,0.079,9.304,1.111,9.387,13.263,11160,2232.0,34.7,1.1,0.347,0.011,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:47.579614+00:00,10.63,46.84,9.23,432.43,1126816.72,33498.98,40.711883,-74.005615,109.93,-0.329,-0.283,0.544,-5.272,1.137,9.863,11.241,11161,2232.2000000000003,19.5,34.3,0.195,0.343,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:47.794765+00:00,11.37,47.86,9.52,455.61,1126907.84,33501.26,40.712003,-74.005553,111.12,-0.006,0.195,-0.16,2.907,1.95,9.931,10.53,11162,2232.4,0.5,62.8,0.005,0.628,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:48.001493+00:00,12.14,47.34,10.41,492.92,1127006.42,33503.68,40.711881,-74.005704,108.56,-0.822,0.198,0.754,4.074,1.486,9.922,10.828,11163,2232.6,11.6,41.3,0.116,0.413,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:48.214671+00:00,11.28,45.62,11.19,510.74,1127108.57,33505.94,40.711865,-74.005459,109.24,-0.678,0.052,1.023,-4.639,1.444,10.256,11.349,11164,2232.8,2.4,53.7,0.024,0.537,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:48.403920+00:00,10.31,48.11,9.08,436.83,1127195.94,33508.0,40.711995,-74.005389,110.16,-0.728,0.353,0.284,-4.828,2.021,9.954,11.246,11165,2233.0,0.0,69.5,0.0,0.695,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:48.619128+00:00,11.2,47.74,8.25,393.61,1127274.66,33510.24,40.71207,-74.005341,106.91,-1.006,-0.035,2.693,3.99,1.942,9.78,10.74,11166,2233.2000000000003,0.0,73.3,0.0,0.733,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:48.820378+00:00,9.69,51.75,8.56,443.14,1127363.29,33512.18,40.711966,-74.00544,108.82,-0.802,-0.53,1.653,-7.256,1.768,9.903,12.403,11167,2233.4,0.0,79.6,0.0,0.796,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:49.105385+00:00,10.84,44.81,11.01,493.2,1127461.93,33514.35,40.711927,-74.005353,106.96,-0.12,0.022,3.384,5.667,2.188,9.743,11.481,11168,2233.6,0.0,58.0,0.0,0.58,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:49.303650+00:00,10.09,47.22,8.34,393.71,1127540.67,33516.36,40.712168,-74.005311,108.36,0.119,-0.073,2.989,-3.794,1.595,10.039,10.85,11169,2233.8,0.0,78.3,0.0,0.783,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:49.507507+00:00,12.87,48.75,10.0,487.21,1127638.11,33518.94,40.71231,-74.005312,109.23,-0.154,0.04,2.417,14.198,2.97,10.05,17.647,11170,2234.0,0.0,45.5,0.0,0.455,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:49.704121+00:00,11.37,46.0,10.0,459.95,1127730.1,33521.21,40.712106,-74.005058,107.37,0.538,-0.088,1.913,-7.223,1.768,9.503,12.067,11171,2234.2000000000003,0.0,73.1,0.0,0.731,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:49.911126+00:00,9.33,47.52,8.86,420.94,1127814.29,33523.08,40.712217,-74.005028,108.7,0.478,-0.112,3.231,-10.078,1.872,9.948,14.284,11172,2234.4,0.0,77.4,0.0,0.774,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:50.112167+00:00,11.67,48.47,10.25,496.98,1127913.69,33525.41,40.712262,-74.005287,108.71,0.814,0.343,1.751,11.436,2.374,9.586,15.11,11173,2234.6,24.9,3.4,0.249,0.034,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:50.311543+00:00,10.15,48.59,10.43,506.88,1128015.06,33527.44,40.712265,-74.005224,107.66,-0.305,-0.18,1.655,-7.254,1.975,9.923,12.45,11174,2234.8,25.6,1.8,0.256,0.018,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:50.533373+00:00,11.4,45.25,9.86,446.11,1128104.29,33529.72,40.712482,-74.005142,107.87,-0.781,0.233,1.746,6.637,2.677,9.782,12.12,11175,2235.0,15.5,1.5,0.155,0.015,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:50.736495+00:00,7.12,49.43,9.32,460.57,1128196.4,33531.15,40.712371,-74.004961,108.21,-0.149,0.221,2.179,-21.625,1.538,9.686,23.745,11176,2235.2000000000003,19.3,0.7,0.193,0.007,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:50.937141+00:00,10.53,49.12,9.76,479.18,1128292.24,33533.25,40.712463,-74.004832,108.21,0.471,0.107,0.767,16.853,1.907,9.573,19.475,11177,2235.4,25.3,1.6,0.253,0.016,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:51.229754+00:00,9.66,50.54,11.15,563.61,1128404.96,33535.18,40.712379,-74.005058,106.98,0.13,0.288,0.298,-3.827,1.8,9.594,10.485,11178,2235.6,12.3,1.4,0.123,0.014,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:51.436866+00:00,12.18,44.78,10.42,466.4,1128498.24,33537.62,40.712431,-74.005016,107.25,0.428,0.533,3.064,11.735,2.379,10.09,15.659,11179,2235.8,16.4,1.1,0.164,0.011,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:51.638220+00:00,10.31,49.32,11.47,565.71,1128611.38,33539.68,40.712668,-74.005049,106.39,0.413,0.187,2.722,-9.12,1.749,9.594,13.352,11180,2236.0,13.7,3.1,0.137,0.031,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:51.840057+00:00,12.38,46.19,10.42,481.39,1128707.66,33542.16,40.712596,-74.005008,107.02,0.131,-0.048,0.876,10.44,2.237,10.264,14.81,11181,2236.2000000000003,23.5,2.0,0.235,0.02,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:52.056007+00:00,14.54,52.04,10.13,527.3,1128813.12,33545.07,40.712641,-74.005192,107.51,-0.53,0.285,2.771,10.74,1.853,10.02,14.805,11182,2236.4,16.1,2.5,0.161,0.025,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:52.260440+00:00,14.81,49.18,10.11,497.2,1128912.56,33548.03,40.71268,-74.004858,107.53,-1.178,-0.045,1.205,2.268,2.124,10.902,11.336,11183,2236.6,23.3,3.5,0.233,0.035,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:52.477766+00:00,16.87,49.35,10.17,501.92,1129012.94,33551.4,40.712763,-74.005005,104.35,-0.089,-0.173,1.17,10.121,2.338,9.681,14.199,11184,2236.8,19.8,2.9,0.198,0.029,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:52.695772+00:00,18.16,50.38,11.65,586.9,1129130.32,33555.04,40.712931,-74.004958,106.55,0.126,-0.338,1.242,5.819,2.701,9.516,11.477,11185,2237.0,12.3,2.4,0.123,0.024,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:52.898479+00:00,14.01,47.51,10.35,491.84,1129228.69,33557.84,40.712927,-74.004945,104.69,-0.023,-0.252,-0.133,-21.041,1.635,10.203,23.441,11186,2237.2000000000003,23.3,4.4,0.233,0.044,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:53.128528+00:00,16.53,49.8,13.16,655.64,1129359.81,33561.15,40.712671,-74.004888,104.85,-0.057,-0.379,0.448,12.675,2.067,9.751,16.125,11187,2237.4,31.1,3.8,0.311,0.038,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:53.381399+00:00,15.1,48.13,10.88,523.86,1129464.59,33564.17,40.713104,-74.004959,105.07,-0.753,-0.601,0.872,-6.706,1.536,10.04,12.17,11188,2237.6,16.7,2.4,0.167,0.024,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:53.593702+00:00,17.3,48.26,11.13,537.24,1129572.03,33567.63,40.713006,-74.005227,107.12,-0.197,-0.184,0.02,10.693,1.188,10.529,15.054,11189,2237.8,23.7,0.3,0.237,0.003,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:53.811670+00:00,14.81,48.98,10.7,523.99,1129676.83,33570.59,40.713,-74.005183,103.94,-0.124,-0.181,1.135,-11.804,0.252,9.54,15.179,11190,2238.0,31.1,0.8,0.311,0.008,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:54.013892+00:00,18.4,48.17,11.93,574.47,1129791.73,33574.27,40.713141,-74.005011,104.02,0.078,-0.041,-0.093,18.023,0.423,9.544,20.399,11191,2238.2000000000003,31.6,2.1,0.316,0.021,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:54.217309+00:00,15.9,49.18,10.73,527.95,1129897.32,33577.45,40.712958,-74.005038,104.88,-0.079,-0.42,-0.123,-12.855,0.318,9.949,16.258,11192,2238.4,27.9,2.7,0.279,0.027,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:54.418898+00:00,16.66,48.06,11.28,541.99,1130005.71,33580.78,40.71311,-74.005226,103.79,0.261,-0.042,0.181,4.164,0.501,9.65,10.522,11193,2238.6,19.8,3.0,0.198,0.03,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:54.635761+00:00,16.67,46.24,10.91,504.3,1130106.58,33584.11,40.713181,-74.005105,101.58,0.13,-0.193,0.259,0.027,-0.145,9.888,9.889,11194,2238.8,0.7,52.0,0.007,0.52,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:54.837635+00:00,19.17,47.23,9.8,462.91,1130199.16,33587.95,40.713447,-74.005057,103.18,-0.168,-0.443,-0.536,11.694,-1.113,10.363,15.665,11195,2239.0,37.0,2.2,0.37,0.022,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:55.038124+00:00,18.57,49.25,11.02,542.96,1130307.75,33591.66,40.713335,-74.005143,102.24,-0.095,0.093,1.332,-2.8,-0.827,9.381,9.825,11196,2239.2000000000003,42.7,2.7,0.427,0.027,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:55.239093+00:00,18.31,48.12,9.99,480.86,1130403.92,33595.32,40.7132,-74.005187,103.76,-0.594,-0.116,-2.416,-1.423,-1.524,9.491,9.717,11197,2239.4,37.9,1.9,0.379,0.019,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:55.542084+00:00,19.22,46.35,10.93,506.81,1130505.28,33599.17,40.713253,-74.005264,103.42,0.67,0.062,-0.566,3.716,-1.922,9.612,10.483,11198,2239.6,38.8,3.2,0.388,0.032,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:55.738044+00:00,19.55,47.14,11.5,542.11,1130613.7,33603.08,40.713421,-74.005261,101.48,-0.022,-0.229,-1.243,1.465,-1.969,9.182,9.504,11199,2239.8,37.3,2.8,0.373,0.028,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:55.939575+00:00,19.74,47.09,10.94,515.18,1130716.74,33607.03,40.713341,-74.005329,102.97,-0.637,0.303,-2.093,0.821,-2.283,9.819,10.115,11200,2240.0,43.4,2.4,0.434,0.024,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:56.142326+00:00,19.24,48.33,11.83,571.97,1130831.13,33610.87,40.713606,-74.005304,101.55,-0.448,0.426,-2.027,-2.525,-2.744,9.955,10.63,11201,2240.2000000000003,35.1,2.6,0.351,0.026,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:56.343784+00:00,19.53,46.52,11.31,526.11,1130936.36,33614.78,40.713383,-74.005232,101.87,-0.209,-0.068,0.165,1.48,-1.856,10.173,10.446,11202,2240.4,44.7,4.1,0.447,0.041,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:56.558904+00:00,20.81,46.39,11.06,513.01,1131038.96,33618.94,40.713599,-74.005387,101.83,-0.818,0.078,-0.033,6.429,-2.787,9.751,12.008,11203,2240.6,50.8,0.9,0.508,0.009,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T22:58:56.777865+00:00,18.63,49.73,12.51,621.84,1131163.33,33622.67,40.713639,-74.005335,100.68,0.335,0.263,-1.046,-11.366,-2.944,9.383,15.03,11204,2240.8,52.6,1.2,0.526,0.012,MOCK_NORMAL
